,H_ratio,M_ratio,T_ratio
1114,0.171641791,0.664179104,0.164179104
5067,0.171428571,0.628571429,0.2
3613,0.171428571,0.685714286,0.142857143
1435,0.171428571,0.514285714,0.314285714
4710,0.171428571,0.4,0.428571429
211,0.171428571,0.514285714,0.314285714
119,0.171428571,0.561904762,0.266666667
4428,0.171428571,0.614285714,0.214285714
3017,0.171270718,0.610497238,0.218232044
798,0.171253823,0.565749235,0.262996942
2200,0.171052632,0.671052632,0.157894737
849,0.170940171,0.726495726,0.102564103
3715,0.170886076,0.629746835,0.199367089
5998,0.170886076,0.620253165,0.208860759
264,0.170833333,0.716666667,0.1125
4591,0.170833333,0.658333333,0.170833333
4680,0.170807453,0.627329193,0.201863354
1109,0.170731707,0.63902439,0.190243902
1329,0.170731707,0.724390244,0.104878049
4958,0.170731707,0.647450111,0.181818182
2328,0.170731707,0.56097561,0.268292683
6039,0.170731707,0.62601626,0.203252033
4607,0.170634921,0.676587302,0.152777778
3555,0.170542636,0.643410853,0.186046512
18,0.170491803,0.701639344,0.127868852
1796,0.170454545,0.659090909,0.170454545
4789,0.17037037,0.655555556,0.174074074
2416,0.170212766,0.638297872,0.191489362
106,0.170212766,0.765957447,0.063829787
1137,0.170212766,0.586879433,0.242907801
3818,0.170212766,0.680851064,0.14893617
4729,0.170212766,0.710638298,0.119148936
38,0.17,0.63,0.2
4274,0.169934641,0.614379085,0.215686275
1609,0.169916435,0.682451253,0.147632312
1974,0.16988417,0.635135135,0.194980695
3464,0.169811321,0.617250674,0.212938005
3121,0.169741697,0.579335793,0.250922509
1489,0.169734151,0.566462168,0.263803681
5787,0.169683258,0.628959276,0.201357466
2293,0.169611307,0.572438163,0.25795053
3961,0.169565217,0.591304348,0.239130435
4133,0.169491525,0.56779661,0.262711864
1942,0.169491525,0.559322034,0.271186441
4183,0.169398907,0.612021858,0.218579235
5910,0.169230769,0.615384615,0.215384615
4879,0.169164882,0.683083512,0.147751606
1408,0.169117647,0.676470588,0.154411765
2854,0.169082126,0.589371981,0.241545894
2627,0.169072165,0.610309278,0.220618557
5542,0.169014085,0.478873239,0.352112676
1327,0.169014085,0.676056338,0.154929577
2306,0.169014085,0.704225352,0.126760563
5811,0.168831169,0.636363636,0.194805195
1227,0.168831169,0.435064935,0.396103896
4573,0.168831169,0.655844156,0.175324675
2305,0.168831169,0.649350649,0.181818182
2136,0.16875,0.66875,0.1625
1963,0.168674699,0.686746988,0.144578313
1770,0.168539326,0.617977528,0.213483146
2631,0.168539326,0.719101124,0.112359551
1433,0.168539326,0.617977528,0.213483146
5083,0.168421053,0.663157895,0.168421053
3619,0.168316832,0.673267327,0.158415842
1836,0.168269231,0.627403846,0.204326923
2156,0.168253968,0.644444444,0.187301587
2131,0.168224299,0.619937695,0.211838006
4917,0.168067227,0.680672269,0.151260504
31,0.168067227,0.613445378,0.218487395
4791,0.168,0.596,0.236
4389,0.168,0.672,0.16
2533,0.167938931,0.503816794,0.328244275
4458,0.167883212,0.610705596,0.221411192
2186,0.167808219,0.643835616,0.188356164
5752,0.167741935,0.625806452,0.206451613
757,0.167741935,0.67311828,0.159139785
2761,0.167701863,0.703933747,0.128364389
728,0.167664671,0.634730539,0.19760479
2309,0.167630058,0.589595376,0.242774566
3096,0.16751269,0.649746193,0.182741117
1643,0.167381974,0.64806867,0.184549356
4271,0.16730038,0.671102662,0.161596958
5568,0.167155425,0.607038123,0.225806452
3825,0.16700611,0.66395112,0.16904277
308,0.166965889,0.669658887,0.163375224
4208,0.166666667,0.645833333,0.1875
5055,0.166666667,0.595238095,0.238095238
4331,0.166666667,0.722222222,0.111111111
2356,0.166666667,0.625,0.208333333
1505,0.166666667,0.600628931,0.232704403
4965,0.166666667,0.680555556,0.152777778
4811,0.166666667,0.523809524,0.30952381
291,0.166666667,0.725490196,0.107843137
5793,0.166666667,0.566666667,0.266666667
614,0.166666667,0.555555556,0.277777778
4846,0.166666667,0.733333333,0.1
4293,0.166666667,0.523809524,0.30952381
4270,0.166666667,0.541666667,0.291666667
5711,0.166666667,0.7,0.133333333
1247,0.166666667,0.583333333,0.25
1310,0.166666667,0.708333333,0.125
806,0.166666667,0.439393939,0.393939394
1208,0.166666667,0.5,0.333333333
5612,0.166666667,0.777777778,0.055555556
5341,0.166666667,0.611111111,0.222222222
3843,0.166666667,0.5,0.333333333
864,0.166666667,0.550724638,0.282608696
5408,0.166666667,0.705882353,0.12745098
5411,0.166666667,0.583333333,0.25
1570,0.166666667,0.681818182,0.151515152
2439,0.166666667,0.577777778,0.255555556
4929,0.166666667,0.619047619,0.214285714
4036,0.166666667,0.619047619,0.214285714
3214,0.166666667,0.472222222,0.361111111
4673,0.166666667,0.683712121,0.149621212
1760,0.166666667,0.666666667,0.166666667
3446,0.166666667,0.583333333,0.25
1607,0.166666667,0.576086957,0.257246377
5400,0.166666667,0.541666667,0.291666667
1969,0.166344294,0.647969052,0.185686654
948,0.166344294,0.607350097,0.226305609
2841,0.166292135,0.55505618,0.278651685
5848,0.166259169,0.62591687,0.207823961
3389,0.166083916,0.688811189,0.145104895
802,0.166007905,0.717391304,0.116600791
5361,0.165775401,0.529411765,0.304812834
1624,0.165714286,0.68,0.154285714
5684,0.165644172,0.660531697,0.173824131
368,0.165625,0.64375,0.190625
5621,0.165618449,0.660377358,0.174004193
284,0.165605096,0.585987261,0.248407643
2100,0.165584416,0.61038961,0.224025974
1348,0.165467626,0.539568345,0.294964029
3265,0.165354331,0.659448819,0.17519685
796,0.165217391,0.689130435,0.145652174
1333,0.165170557,0.642728905,0.192100539
4788,0.165016502,0.627062706,0.207920792
161,0.164983165,0.602693603,0.232323232
3641,0.164948454,0.653608247,0.181443299
4483,0.164893617,0.563829787,0.271276596
4505,0.164874552,0.612903226,0.222222222
307,0.164835165,0.626373626,0.208791209
4414,0.164835165,0.675824176,0.159340659
3992,0.16481069,0.70155902,0.13363029
2899,0.164705882,0.687058824,0.148235294
1273,0.164670659,0.628742515,0.206586826
727,0.164658635,0.65060241,0.184738956
3656,0.164556962,0.620253165,0.215189873
3693,0.16442953,0.684563758,0.151006711
1750,0.164383562,0.383561644,0.452054795
2222,0.164383562,0.684931507,0.150684932
3640,0.164383562,0.684931507,0.150684932
2941,0.164345404,0.671309192,0.164345404
4887,0.164285714,0.676190476,0.15952381
2807,0.164179104,0.635820896,0.2
2456,0.163934426,0.696721311,0.139344262
1925,0.163934426,0.606557377,0.229508197
1641,0.163793103,0.534482759,0.301724138
1059,0.16374269,0.643274854,0.192982456
3241,0.163636364,0.618181818,0.218181818
2098,0.163538874,0.597855228,0.238605898
5738,0.163498099,0.577946768,0.258555133
3054,0.163498099,0.614068441,0.22243346
2609,0.163366337,0.579207921,0.257425743
3796,0.163366337,0.732673267,0.103960396
588,0.163355408,0.6401766,0.196467991
2264,0.163333333,0.673333333,0.163333333
2661,0.163265306,0.693877551,0.142857143
3108,0.16322314,0.67768595,0.159090909
5762,0.163194444,0.663194444,0.173611111
